x,y,yaw,speed
5.411808,-3.478579,-0.043593,0.400000
5.526831,-3.475460,0.081720,0.400000
5.640843,-3.459821,0.180326,0.400000
5.753055,-3.434218,0.252282,0.400000
5.863674,-3.402381,0.274358,0.400000
5.974659,-3.371846,0.275114,0.400000
6.085228,-3.339842,0.294696,0.400000
6.194931,-3.304986,0.322422,0.400000
6.303539,-3.266909,0.372733,0.400000
6.409185,-3.221211,0.422475,0.400000
6.513492,-3.172526,0.442963,0.400000
6.617180,-3.122537,0.457314,0.400000
6.720045,-3.070880,0.479782,0.400000
6.821383,-3.016283,0.497910,0.400000
6.922297,-2.960937,0.467878,0.400000
7.026664,-2.912555,0.365281,0.400000
7.136662,-2.878954,0.222141,0.400000
7.250472,-2.862004,0.096672,0.400000
7.365429,-2.856770,-0.000528,0.400000
7.480340,-2.862125,-0.113303,0.400000
7.593500,-2.882722,-0.249867,0.400000
7.702738,-2.918881,-0.367932,0.400000
7.807989,-2.965405,-0.462867,0.400000
7.908387,-3.021505,-0.587645,0.400000
7.998727,-3.092465,-0.772851,0.400000
8.072004,-3.181067,-0.962587,0.400000
8.129638,-3.280486,-1.145376,0.400000
8.166340,-3.389272,-1.352770,0.400000
8.179080,-3.503651,-1.488689,0.400000
8.185211,-3.618598,-1.527141,0.400000
8.189123,-3.733566,-1.591171,0.400000
8.180530,-3.848328,-1.681163,0.400000
8.163790,-3.962166,-1.763894,0.400000
8.136426,-4.073887,-1.871121,0.400000
8.095855,-4.181529,-1.985822,0.400000
8.043783,-4.284141,-2.082957,0.400000
7.983188,-4.381933,-2.179829,0.400000
7.912378,-4.472541,-2.303693,0.400000
7.829712,-4.552435,-2.447832,0.400000
7.736058,-4.619182,-2.584754,0.400000
7.634797,-4.673780,-2.696149,0.400000
7.528644,-4.718212,-2.782419,0.400000
7.419496,-4.754617,-2.858180,0.400000
7.307821,-4.782527,-2.898605,0.400000
7.196048,-4.810006,-2.882389,0.400000
7.085350,-4.841520,-2.841784,0.400000
6.976174,-4.877975,-2.803062,0.400000
6.868234,-4.917963,-2.782064,0.400000
6.760679,-4.958972,-2.787388,0.400000
6.652327,-4.997805,-2.814379,0.400000
6.542716,-5.032952,-2.838252,0.400000
6.432625,-5.066572,-2.849137,0.400000
6.322275,-5.099324,-2.859948,0.400000
6.211483,-5.130557,-2.869664,0.400000
6.100516,-5.161159,-2.877090,0.400000
5.989273,-5.190742,-2.887960,0.400000
5.877675,-5.218922,-2.911968,0.400000
5.765145,-5.243131,-2.943711,0.400000
5.651978,-5.264176,-2.966050,0.400000
5.538474,-5.283335,-2.979780,0.400000
5.424770,-5.301266,-2.988430,0.400000
5.310951,-5.318458,-2.992876,0.400000
5.197091,-5.335377,-2.993904,0.400000
5.083238,-5.352336,-2.999677,0.400000
4.969192,-5.367938,-3.012758,0.400000
4.854934,-5.381913,-3.021764,0.400000
4.740624,-5.395459,-3.022210,0.400000
4.626353,-5.409332,-3.015932,0.400000
4.512224,-5.424312,-3.001565,0.400000
