x,y,yaw,speed
-4.257904,-4.573677,-0.328424,0.400000
-4.135524,-4.587696,-0.181633,0.400000
-4.024968,-4.593662,-0.050181,0.400000
-3.913969,-4.590869,0.075118,0.400000
-3.804578,-4.568616,0.205535,0.400000
-3.675305,-4.536328,0.277688,0.400000
-3.586411,-4.487394,0.303803,0.400000
-3.490515,-4.434870,0.334523,0.400000
-3.395735,-4.388523,0.358598,0.400000
-3.306279,-4.337737,0.368050,0.400000
-3.211558,-4.281063,0.388252,0.400000
-3.139305,-4.202302,0.493235,0.400000
-3.041916,-4.149951,0.493235,0.400000
-2.940990,-4.095698,0.493235,0.400000
-2.850608,-4.047113,0.493235,0.400000
-2.749818,-3.970731,0.516963,0.400000
-2.646411,-3.903676,0.523720,0.400000
-2.541293,-3.828945,0.532909,0.400000
-2.450861,-3.764396,0.540653,0.400000
-2.332584,-3.692564,0.544010,0.400000
-2.253963,-3.622793,0.563560,0.400000
-2.160166,-3.550341,0.575223,0.400000
-2.076151,-3.481889,0.587689,0.400000
-1.974907,-3.404475,0.595113,0.400000
-1.875456,-3.313005,0.609396,0.400000
-1.795016,-3.252034,0.613204,0.400000
-1.702630,-3.170068,0.624598,0.400000
-1.610723,-3.096139,0.628162,0.400000
-1.527403,-3.028584,0.633859,0.400000
-1.431890,-2.959493,0.631527,0.400000
-1.344254,-2.890418,0.632552,0.400000
-1.251198,-2.817814,0.636858,0.400000
-1.143869,-2.740463,0.636295,0.400000
-1.063952,-2.677116,0.640664,0.400000
-0.976462,-2.595152,0.653609,0.400000
-0.872275,-2.516515,0.651610,0.400000
-0.773824,-2.443985,0.645363,0.400000
-0.682680,-2.371332,0.651927,0.400000
-0.593410,-2.299874,0.652272,0.400000
-0.508010,-2.222858,0.658396,0.400000
-0.410332,-2.141077,0.662214,0.400000
-0.325132,-2.075589,0.658341,0.400000
-0.234829,-2.006072,0.657028,0.400000
-0.146736,-1.939990,0.655292,0.400000
-0.054162,-1.874854,0.647937,0.400000
0.047026,-1.813722,0.635373,0.400000
0.138346,-1.757848,0.626739,0.400000
0.236732,-1.688151,0.627183,0.400000
0.326111,-1.635067,0.626424,0.400000
0.427476,-1.565334,0.740209,0.400000
0.544164,-1.480903,0.852679,0.400000
0.657747,-1.393395,0.937535,0.400000
0.751546,-1.309748,1.014813,0.400000
0.842940,-1.251750,1.023824,0.400000
0.924306,-1.184412,0.997177,0.400000
1.000543,-1.110221,0.983270,0.400000
1.067730,-1.035398,1.050005,0.400000
1.151529,-0.935527,1.150383,0.400000
1.225270,-0.857473,1.210505,0.400000
1.283357,-0.762602,1.300846,0.400000
1.309126,-0.655174,1.406164,0.400000
1.312234,-0.543366,1.525273,0.400000
1.303588,-0.439349,1.621971,0.400000
1.301160,-0.317530,1.628455,0.400000
1.298142,-0.193179,1.634874,0.400000
1.287351,-0.089645,1.642586,0.400000
1.279713,0.031395,1.643759,0.400000
1.222236,0.121817,1.723358,0.400000
1.191057,0.216858,1.765048,0.400000
1.162518,0.328483,1.780720,0.400000
1.130814,0.439578,1.801732,0.400000
1.087323,0.570069,1.944996,0.400000
1.017455,0.695422,2.117772,0.400000
0.920143,0.785923,2.299447,0.400000
0.814208,0.866922,2.347237,0.400000
0.701207,0.946606,2.370982,0.400000
0.603170,0.995889,2.408958,0.400000
0.667442,1.073186,2.225631,0.400000
