x,y,yaw,speed
3.886597,-1.768038,0.836093,0.400000
3.953223,-1.659326,0.982945,0.400000
3.989045,-1.561842,1.089477,0.400000
4.022628,-1.456156,1.190635,0.400000
4.063755,-1.354637,1.196254,0.400000
4.106596,-1.225652,1.189025,0.400000
4.153126,-1.107668,1.176956,0.400000
4.195420,-1.002619,1.189514,0.400000
4.230369,-0.888457,1.202457,0.400000
4.257963,-0.776346,1.274897,0.400000
4.278617,-0.674034,1.383776,0.400000
4.274544,-0.571675,1.508618,0.400000
4.268361,-0.430189,1.560714,0.400000
4.233032,-0.292063,1.613720,0.400000
4.215048,-0.168150,1.634996,0.400000
4.209889,-0.047971,1.631605,0.400000
4.198306,0.086387,1.642204,0.400000
4.194848,0.214512,1.644788,0.400000
4.194297,0.349885,1.655023,0.400000
4.191948,0.451130,1.658798,0.400000
4.183483,0.566385,1.668767,0.400000
4.175729,0.695251,1.673098,0.400000
4.161601,0.825948,1.685905,0.400000
4.140510,0.956676,1.688783,0.400000
4.083552,1.059864,1.734817,0.400000
3.993335,1.160792,1.808145,0.400000
3.910268,1.243627,1.872778,0.400000
3.823987,1.299518,1.950622,0.400000
